"Path","Hash"
"C:\Users\USER\slh-bot-clean\handlers\task_handler.py","5962BE1C37F1849DF35B34EBEFB5E53D927EB2B883D9B2895AC5BEDC7112F40B"
"C:\Users\USER\slh-bot-clean\handlers\task_handler.py.bak","A54DC0CC443F247A086FBBC581045719B4219581F9A42393C9359E1670556F43"
"C:\Users\USER\slh-bot-clean\handlers\termux_handler.py","4723F48AE724C0DDD946B5672C0C84F1BF0249BD610D9CB923A471F5A64215E3"
"C:\Users\USER\slh-bot-clean\handlers\ton_wallet.py","8A6AADDAE1F48756AD86A4863AB3018FEB1233CC54BA3B0CEBF34E4F55C9293D"
"C:\Users\USER\slh-bot-clean\handlers\user_handler.py","F2A2D612D4CBF2D3290CB0762C6F41D1AC8A575FEE4FF31E4C262CB6FF88ED40"
"C:\Users\USER\slh-bot-clean\handlers\ux_handler.py","B9C4363AA52D91D8B1D84EFE544678E75E26409A1215C3E451453973099F8D8D"
"C:\Users\USER\slh-bot-clean\handlers\voting_handler.py","672C8605CCC3CA9005CEBACEAFB783B2DDB1542E025401ADC358859E3F4F24A6"
"C:\Users\USER\slh-bot-clean\handlers\wallet_handler.py","890D7509400C00675F5C5408CE3DD7C840D6294D8EC46E1B1471E8DA61F3BC39"
"C:\Users\USER\slh-bot-clean\HANDOFF.md","CE38DABD210D340E7D973F5408661A00F41583229549632FBD838BCBEFC7851C"
"C:\Users\USER\slh-bot-clean\health_check.py","60BB0D73F231B02DEF5D311CBD4AE48B6392827C20B2A04886EA35B8754912BD"
"C:\Users\USER\slh-bot-clean\health_check.sh","DBC20B5BB27283F89237E6322D67BAB33B78F47D6D6DC9687707E275CA357D23"
"C:\Users\USER\slh-bot-clean\HEALTH_OUTPUT.txt","1F1E466BA7910245CAB65E8DCCDEE151A11DE9C1246777D1ACD87463EAB1E7BD"
"C:\Users\USER\slh-bot-clean\healthcheck.sh","0B268782EE571C54CDBC150EF3ED1648B74D61DBF0B94E441084BD1E7A4B2B63"
"C:\Users\USER\slh-bot-clean\heb_convert.py","31E96D4E49BF72E08B9918CA82BD2AFF59268255E44FBACC86161EA351047B67"
"C:\Users\USER\slh-bot-clean\help_handler.py","3A7487B5CE3BA6C54F12E616B7ED2A3827E73AA5132D449E312375A8D030A3ED"
"C:\Users\USER\slh-bot-clean\how 1070542bf --stat","5B4C989542602FD4BA57DA78217899A9157DE353DD463E6381AECBE1E2216CF6"
"C:\Users\USER\slh-bot-clean\init_router.py","E2F346E04DBB05076AA8AD78A5D51520F01F9B461DB20F49441E157397C63B31"
"C:\Users\USER\slh-bot-clean\inspect_slh.sh","4BF73EB64A9A2E14A6297EF059E85EB8DC765DC692A26F8E25E4B43F6FEB0B0B"
"C:\Users\USER\slh-bot-clean\inspector.py","0171591B2FF023B3999732B98D727876A7CAD3F51D5E718F562D055BCDA25780"
"C:\Users\USER\slh-bot-clean\internal_agent.py","65E2F5272008379176890E5E777B9739ECB8BAC40868AABD80A306EDF8CE7C74"
"C:\Users\USER\slh-bot-clean\join_fix.py","93407E884C08AE108DF069DEA33B6F64DFE080C48192BDDBDD116A6BB711B68B"
"C:\Users\USER\slh-bot-clean\journal.json","8377C4A0F6FB9CAB7A78EA9DE5335138F7BE731C0434CCD17484D606C7ACDAAC"
"C:\Users\USER\slh-bot-clean\JUNK_FILES.txt","00F80B8F1AC3D95B6E484BA9A9F88DCF5EBBD99C5CE7C8E94FD81DE675D08E1B"
"C:\Users\USER\slh-bot-clean\junk_handler.py","67133430244ABA3FE0CCC4905C1D18017735FD659516BD093927C74ECA4EEAA6"
"C:\Users\USER\slh-bot-clean\KERNEL_RULES.md","F04E8A5AD10FC6E66582616219A076959FC77DAF58BA4052E984C49A47E7EDF3"
"C:\Users\USER\slh-bot-clean\keys.secure","6138613D2649057EF8D74F066BB8386F582941871C9D6C7F9EBD93D31D073684"
"C:\Users\USER\slh-bot-clean\language_handler.py","6454F4BEB528BC9F29D33B3B7F9051FD6F09307D6A4C85847B789969C15A0DDD"
"C:\Users\USER\slh-bot-clean\learn_handlers.py.disabled","F90268C931B1D1551463856E6B1FEBC96D4AFFE9FA024561F4A6DF2A0A87722C"
"C:\Users\USER\slh-bot-clean\learning_path.py","29401BE3595BA8799B99A3FEBED9F8E042223229103A24911263A69BE99E4D5A"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\1.txt","DBBF8BAA06AC55F9ED3B5E4E0457E6A39FC58D392722347915E49E9E50DB6E03"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\10.txt","C028027E1EBE27B8129A2CB564921D8E507F22D4EDE68D050EF5A84EECFC1E17"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\11.txt","C7A110F13FD0D38A9F740CE1A256804A1E8BAA73EE0E101B388BC98EE60DAEF3"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\12.txt","45D2966AA48358EDAB4AAFD4A1EDC1523848569F2DAC7983C221AA49622EAD3F"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\2.txt","9D62506273BFD251C8CFDAEB38E5534D4F8CC440D786AFB19F25C2B81A2765BD"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\3.txt","AB647AA3B4D5635FBC22EB37DE6810227E098CD67DC7CAFD54ADA0D7C72BF48F"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\4.txt","BFF15150CBFF18E6E623F6F1E463FC3973F949FD5E83850D68B65BA45FFD912A"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\5.txt","CCE081ED1584C0D78D40B93A358E5E33CDA488B194C72A224A3A6F893ABAC9FC"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\6.txt","1ADEEA8F4CA504E8DABA468090FDFE450DF4F555BD41D7432BFCA0D80DB5A0A0"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\7.txt","F26227D8BF38F33D2373F93E8521542C3CD95F713640491A685ECBBA6B5ADED4"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\8.txt","5BE7F98F80875E75FA0E878619204B6495272BFBF4B85BA25AEECE58918B4A01"
"C:\Users\USER\slh-bot-clean\lessons\bitcoin_mastery\9.txt","43845CA3B4F126151AFABC3FC2CD70679A51D134D3963986124D6CAFF0F1FDD5"
"C:\Users\USER\slh-bot-clean\LLM_AUDIT.txt","FD07193217BA1ABCB3DCD96F8BCCE90662705D22A048963DCA66135B89E20785"
"C:\Users\USER\slh-bot-clean\load_keys.sh","63FC23BDC0FFF7B6136D1C7787ED80E543F81B2AD9DCB3B3E58D61759DBFA544"
"C:\Users\USER\slh-bot-clean\logger_handler.py","269DC32FD74D7105330BE463E3FDF9660B7864D4B79E0B938B58029EC9D55259"
"C:\Users\USER\slh-bot-clean\logo.txt","A22578325CA7FE917B0AB60092C7C73501853D392EF976108F8E5F99145BF7F5"
"C:\Users\USER\slh-bot-clean\logs\bot_startup.log","E5B026885C4C48E49D70769521664CBCC8C80EE1742EFF92F8828ED203E40C6D"
"C:\Users\USER\slh-bot-clean\logs\SLH_NIGHTLY_20260707.md","70E1583FF09BF99B983EFD29DBFA7FAD8A1A17ACC4D2524421F55F8364DE0196"
"C:\Users\USER\slh-bot-clean\main","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"C:\Users\USER\slh-bot-clean\manifest.json","11152FA3B00E40D28BC4DF2C5DEBAF1999EC3511BCF01DBC16207CED96A89AA9"
"C:\Users\USER\slh-bot-clean\MANIFEST_HANDLERS.txt","D9D85CC6C549EBAC8E2B95E336B66A6A246B1EC644FBDB5579DCE0AEF417A7D7"
"C:\Users\USER\slh-bot-clean\marketplace.py","5B6340C1A45712D3F4E7FC7211A4055EAE1BEEB39D61FDA2C933706C04926BD6"
"C:\Users\USER\slh-bot-clean\master_agent.py","3C243CD3AB75913485DC15CB68BF6E72ABAFC3A4E7461F7D89598172C80BB1EC"
"C:\Users\USER\slh-bot-clean\memory.db","BBAAFE8CAAB16974E524C495590E8026983895E86A3E60A399246D253A45A99E"
"C:\Users\USER\slh-bot-clean\mini_app.html","767416CEDA02D22C55079AB9463EDF637C3C1ADE0219466D92785C4E7D1E74E7"
"C:\Users\USER\slh-bot-clean\mission_assignment_commit.py","EB81C3CD052D6770EB1439C130914A13DB2FE0EC2E1BB4AD1C4BDCCC21AD8342"
"C:\Users\USER\slh-bot-clean\mission_assignment_preview.py","DFA2B0A1F6BDD4B440085ED4961CFA40F0FD091026F0236B2BE8B32AB9E98581"
"C:\Users\USER\slh-bot-clean\mission_completion_commit.py","E8D49DC82524FA1F2FD602D96AF50E5E6A2C49334261E55257E9BC259FFFFEDA"
"C:\Users\USER\slh-bot-clean\mission_completion_commit_2.py","575ADA911377AB0652861836257DF2E52560EDE6EB165C99AF4FDA9D68ADC2DD"
"C:\Users\USER\slh-bot-clean\mission_completion_gate.py","99CD8AFBEC5D2ABDB0A5E043BA7A5A8D049782ED5542CF45E492859F553E92E1"
"C:\Users\USER\slh-bot-clean\mission_control\branches.txt","BA5FC8E34A3C0FBA36EF787DFA3722162289D04674D4582504D5DC128794E36A"
"C:\Users\USER\slh-bot-clean\mission_control\filesystem_map.txt","546AABB82DF87347BF1807AAC22564D36CB7F5D359E9D06394958DC575F6053A"
"C:\Users\USER\slh-bot-clean\mission_control\git_history.txt","A1E97BF7AE90D8C507A18DDD63D268065A17597240114304D5CD53C98ACD0410"
"C:\Users\USER\slh-bot-clean\mission_control\git_status.txt","57ABFF4A5E5A689F5C3C2AE2D2E50B29872AC861463D663F36DBD7443ABE6809"
"C:\Users\USER\slh-bot-clean\mission_control\handlers_list.txt","A3F6772ED2F25A31DE605D26B4729C31ACBCDB59E0FBAAF2DC61003359831991"
"C:\Users\USER\slh-bot-clean\mission_control\merge_conflicts.txt","A4D11F2CC99B0134C48B644EFFDD0993A42AA43A0C05AFAF2709D363F89FBD88"
"C:\Users\USER\slh-bot-clean\mission_control\python_files_count.txt","0D39258BA2A00532262FA77781B94484357B499126BE88E43A6EA8BE85AE42AC"
"C:\Users\USER\slh-bot-clean\mission_control\railway_variables.txt","02853E429901DE23D4C6F450AC64D700DC7B417B664DA0626E4A1B22DC97F030"
"C:\Users\USER\slh-bot-clean\mission_control\runtime_files.txt","5F7425824F844DAA8987F9A1135FC302D52BD1E50F1B2B425E1065826BCE97D9"
"C:\Users\USER\slh-bot-clean\mission_control\security_files_scan.txt","AC244C4EF769729512DB6B72465D5C98654E13325A49C9ECC7CEB764C25BC7B8"
"C:\Users\USER\slh-bot-clean\mission_control\state_map.txt","528FB3E913116F6525FBA395578F09F3CD2D004AC94AD01B798CA262756E5DD6"
"C:\Users\USER\slh-bot-clean\mission_creation_commit.py","B6ED72E2C1E86BA4D01A22FECBC802495C328A19D80289959C1C88C3CEC4A87D"
"C:\Users\USER\slh-bot-clean\mission_creation_preview.py","B9ED25CB56214AE3011BE228EEC1530A6AF51BF9BC6A03BF597A8888D715FB6C"
"C:\Users\USER\slh-bot-clean\mission_execution_commit.py","8BBC57C19EF7A4EC6D091747AE0A15C81C6B819A63178CD72EAE4A78F564D29A"
"C:\Users\USER\slh-bot-clean\mission_execution_gate.py","D865159CB3B7D0AF7885799994167424FE82E246205C50F1551D099367B1C047"
"C:\Users\USER\slh-bot-clean\mission_execution_preview.py","981CC191CF72F85A27CE0C8A97E9C8AF0208A7ECB41C2A93FB4F07668169B132"
"C:\Users\USER\slh-bot-clean\mission_lifecycle_preview.py","C4747B5AE9D6B750672876FB60E03B46C927D07B383E11FCFB5383334FFC6CAB"
"C:\Users\USER\slh-bot-clean\mission_result_recorder.py","20BD6D66E6A5A89A3620B60F1F7B33397992732BC2AB6E310CECA3ADEAD5FF0A"
"C:\Users\USER\slh-bot-clean\mission_result_verifier.py","CC88BDDC5EF31A4241D001C5435388329126C75CCCC9E5E99E0899BEF3867784"
"C:\Users\USER\slh-bot-clean\mission_runner.py","D1081B12792265737FE5D620F0C0A93761CAF12648C53734742DF859E9B125AF"
"C:\Users\USER\slh-bot-clean\monitor.sh","C3564F07A439A3CADDADD47C0D7719DDDE1634345E7F716B781D7C2C2552ED69"
"C:\Users\USER\slh-bot-clean\monitor_handler.py","48AA5B8D0D53D1E2D121EE5EBFBB0277639EBCB62AF782D428C5F863DBFCF404"
"C:\Users\USER\slh-bot-clean\myprogress_handler.py","1B84951ED2539F880F9460A314605A2D46F81AE34885A34738CFF5ED3F0EEA88"
"C:\Users\USER\slh-bot-clean\N","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"C:\Users\USER\slh-bot-clean\NEXT_STEPS.md","25FE3B951CD6C5C2623D1004B9F0AF683647B8E5DD26BE541D8F266F2A2E02B3"
"C:\Users\USER\slh-bot-clean\onboarding_handler.py","CEEC87F53D54E72E032D6F5F5FD99EF33685CD5604787B37A350D2D82C31D09A"
"C:\Users\USER\slh-bot-clean\onboarding_scan.txt","4FC2AF01E3A4B20EE358F2616D57580A965DECDCFF7A8F98B9C84994879C72B6"
"C:\Users\USER\slh-bot-clean\payment_safety_check.sh","8F8905F64814814BAD067456C87779474CC25F3465C79AB633B3A21FA1DCC1BB"
"C:\Users\USER\slh-bot-clean\plugins.json","EF3BF23200F0B1CF7300D3EAAF740037AD63F360FB470C3AEDF13CE5686B2C57"
"C:\Users\USER\slh-bot-clean\plugins\__init__.py","5E3D18149E1972CCEA103C3272D44974C5DC47ABDFB3FFBD2A5293B902212767"
"C:\Users\USER\slh-bot-clean\plugins\admin.py","13DAED53B47E9163E8F8A7E643353CD4A1EE18B740B0B3F92607F52CD0CC424E"
"C:\Users\USER\slh-bot-clean\plugins\core\echo.py","4938A2388AF4C95B265A985D5399E4EC75F833B2B456D971FE773E1FD32E66D6"
"C:\Users\USER\slh-bot-clean\plugins\education.py","F1AD9BF515C00D82EE623D6D9CF4FCD96B20BA96305FBE70F79D768CA20B39A3"
"C:\Users\USER\slh-bot-clean\plugins\leaderboard.py","F7E3C5AD24B1F1CC155D45BD8B086A1FC6A3AD311D273055BD9ECEB59D702DED"
"C:\Users\USER\slh-bot-clean\plugins\shop.py","37F6CB484867FDF0C74366D77A033257D41ECF102E8CDF750DC1FA99CE3F763B"
"C:\Users\USER\slh-bot-clean\plugins\system.py","EDF2A31DCA70388B68C0D44ED4A15FF27F9312325421670B71208E943387F987"
"C:\Users\USER\slh-bot-clean\plugins\task.py","A753EB53F391BF04BA8130D0752D1218A849D6A811D3A45488F4BD6586274403"
"C:\Users\USER\slh-bot-clean\plugins\voting.py","5C969373E07D3CA3D603F78BCF7B71BAD183F10FD9D866AB09F7C9E22181B17A"
"C:\Users\USER\slh-bot-clean\plugins_store.json","A117A0422ADC13F266A06622F1E8C5F49AC895CEC24D80EB0988A4106D7D9766"
"C:\Users\USER\slh-bot-clean\plugins_store.py","C7636834B709B2C6DE88600194D6717D3A12E061F6C426140AF8E1BA7A9833D0"
"C:\Users\USER\slh-bot-clean\pre_change_audit.sh","6F74A3E9FAF5E0862BCFD6FD665E95BBA1AC886FD0388CA485E7BE8547D8883C"
"C:\Users\USER\slh-bot-clean\pre_change_check.sh","A0D709DD3D66BEDDD8AE695FE0475545F9670426258A1BE58C4446B06394FF84"
"C:\Users\USER\slh-bot-clean\pre_change_diag.sh","4089C26455B99C683F8A68509FA3D5651CB868A384BC07C7F80E5382F7487B2C"
"C:\Users\USER\slh-bot-clean\PRE_ECONOMY_FULL_AUDIT.txt","EFBEC83E6E86CA6A963F849A462BF11DFC9037D0CA470CAAC646FCB5EEB18766"
"C:\Users\USER\slh-bot-clean\Procfile","057243DC60856BA93BF1D9E9EE3A0946A66F521672BAA350218787941DFC7623"
"C:\Users\USER\slh-bot-clean\Procfile.backup","1D7A9B74FDF738616D7B72A70159122C964E3F88EA774259F30FED3A17BA9368"
"C:\Users\USER\slh-bot-clean\Procfile.disabled","71031CA02B4507BCB12405B736E4E119327D91CE72B60E21B9789C0BC3005ABD"
"C:\Users\USER\slh-bot-clean\Procfile.disabled_runtime","50D147BBA00E6BF22D1B96540FA62D2DC87C9A00DB62B7AFA80A8EC6777CF497"
"C:\Users\USER\slh-bot-clean\PROFILE_MANAGER_CALLS.txt","04BE5A02887DB77C479D8793764BDBFD6DD3366EE18285F13FC8151C88EEB75E"
"C:\Users\USER\slh-bot-clean\project_commands.py","86A0D8E0577A308FE680B018E270116081869B77F58DC9EEE0060B98B5C6BB21"
"C:\Users\USER\slh-bot-clean\railway.json","65003A15746CBD6CDE9ECEDDBEF94D93F43F4776B86807FFBA3DEEDBA8EE78E1"
"C:\Users\USER\slh-bot-clean\railway.json.backup","4DE34CB5EFA313B512D65FCF1A89D37454CFFF0E955DC31FBD3678975754013E"
"C:\Users\USER\slh-bot-clean\railway.json.before_startcommand.backup","E5234BB97D3AB8A5488EFEA30356948CC5B3B807496D643FAD3893E51519F4D9"
"C:\Users\USER\slh-bot-clean\railway.json.check","7BA09CDB5A219F86E7EBE59B398E772C9CEAFD8CC818D8854081D993FF641CDD"
"C:\Users\USER\slh-bot-clean\railway.toml.bak","BD0F4A9C67A87E345CF921C9F0F0917B94DFC9D902497E6E6DEECEE75FBF2DD2"
"C:\Users\USER\slh-bot-clean\railway.toml.bak.check","BD0F4A9C67A87E345CF921C9F0F0917B94DFC9D902497E6E6DEECEE75FBF2DD2"
"C:\Users\USER\slh-bot-clean\railway_bot_gateway.py.disabled","96BDFABDE56B5D7A917834AD88AF81E5EABA0F82754801209E9CD970B3232D20"
"C:\Users\USER\slh-bot-clean\railway_config.json","9B505E388EFF587028EC06DBE61DCAF2684CDCFE2E0545E6E94EA24785C34513"
"C:\Users\USER\slh-bot-clean\railway_db_snapshot.txt","D71BC16F7DA6370B52B8434356DB3FF374562F97AA17E889F1DAAECDEBD3D244"
"C:\Users\USER\slh-bot-clean\railway_Dockerfile","E3857CA785F08418715FFDF2B2F0E398FF76C15822F3B0A6CA3A0AE81C93FD5C"
"C:\Users\USER\slh-bot-clean\railway_loader.py.backup_before_contract_fix","1FEC935F1A93E17FB317E29854DA2FB3CCF2C4581F529CB24392D3579E978037"
"C:\Users\USER\slh-bot-clean\railway_loader.py.OLD_UNUSED","E439AC386EC1B3A8F124F9CF6859F2A6FB4DDDEA265E9D25788BC1C209E63C25"
"C:\Users\USER\slh-bot-clean\railway_pre_fix_check.sh","47A8C91C53512FDFA924561589DC2A056E10D7BEAD68BD4F53158AEF36D87AF1"
"C:\Users\USER\slh-bot-clean\railway_Procfile","3A058F6CD3080CAB152EEA526D4B23B56384D7531DA555B8376464AF539DF71A"
"C:\Users\USER\slh-bot-clean\railway_trigger.txt","9B8161C764EFA7C8BBB23EE39709D3BA28549CBE7A42EBBBA09938DD9CF6B6E1"
"C:\Users\USER\slh-bot-clean\README.md","59B11B5EE29E6623D8F11238639B7B10CDF03412E75FFE0CCBAD3FF74FE9A526"
"C:\Users\USER\slh-bot-clean\recovery\README.txt","9B60EB4148A050ED1DC80BB8A02ABB5040C801708D77C4A995F24FD371DEFB06"
"C:\Users\USER\slh-bot-clean\refresh_token_handler.py","CF80CCBE6729827F2D04E1F29FC2001912776415CF0E4A0B6B1FED3A1A461F41"
"C:\Users\USER\slh-bot-clean\RELEASE_AUDIT_20260810.txt","E7A9E57C0D89E17D465A18C53F18C41891D61989A8FF6904C38B04943CE47F89"
"C:\Users\USER\slh-bot-clean\RELEASE_STATUS.txt","58519BCEA36836DBCD82578630C47B593FE24CF1EE83A14094877EBC79F81B9A"
"C:\Users\USER\slh-bot-clean\RELEASE_STATUS_2026_07_21.md","01B8446C1A5627D32859B27440F0F6AFC11EF302154DDDBA67C5F72F552C15C6"
"C:\Users\USER\slh-bot-clean\REPORT_20260723_225642\critical_findings.md","641538858DAF4597311C36F9641965B719E884CCDA1E9EB5F1BD44F47D1E2747"
"C:\Users\USER\slh-bot-clean\REPORT_20260723_225642\devices.json","B513410DF903D11C0F4E54077A1CB9372C42C5DACF33BAF10FDCF66DDD56C9A7"
"C:\Users\USER\slh-bot-clean\REPORT_20260723_225642\SUMMARY.md","92888E317B678F742430A371263B7F46B5235BA945F032E4B8FCCDAD6E8C3C46"
"C:\Users\USER\slh-bot-clean\REPORT_20260723_225642\tasks.json","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A"
"C:\Users\USER\slh-bot-clean\report_handler.py","C74D31B4EE43E7929E0F9F3A643C3DF229390063D8FA7A1EAEEBDEF0A22775AC"
"C:\Users\USER\slh-bot-clean\report_handler.py.before_authority_cleanup_20260813","B76291DA26FDC2A824F9553656D77052ADEFEEFF0AB99B43A5F693EBAC59C148"
"C:\Users\USER\slh-bot-clean\REPUTATION_PLAN.md","D54B5AB9C79DD880B4E07CABBE1FFDBB0BDA5A1A2DEA4E702C1D33967139A9C3"
"C:\Users\USER\slh-bot-clean\requirements.txt","20F290591933A6F91B4C83745DED00C0C6F446623A689099FFB7F865317839AF"
"C:\Users\USER\slh-bot-clean\responsibility_map.py","840953A3BD083943A4DFE23190EEA81D09A0958BCE90FC12D244E4DBD60E2003"
"C:\Users\USER\slh-bot-clean\ROADMAP.md","AFCDB384EBBF5DA8CBB2F87CEAD837870258F4BD80CCB7C4695F96BDFE174C2C"
"C:\Users\USER\slh-bot-clean\roadmap_handler.py","2EC71EFE66B02683B0B06BE61C292847B0AC0D06515452BFED4C7658179EAB7C"
"C:\Users\USER\slh-bot-clean\run_bot.sh","A35C65E82FA119B2B71CC3932D7A2A5AAA7605D623758B0D7322F354DC11BEBB"
"C:\Users\USER\slh-bot-clean\RUN_GUIDE.md","DE1E3315DC01E8B32CD34D4E3591F7BA893EA061F8970FF564A43B2198D689BE"
"C:\Users\USER\slh-bot-clean\run_tests.sh","DDE5BDA7D7619C0A6EEDC11DB2DD6380F9FAF6A5927091B70389AC3446054457"
"C:\Users\USER\slh-bot-clean\runtime.txt","F7A2A754C668B4C5AC99CA7D4450E5E932DED39CC3B4CC2C115244681FCAB8CB"
"C:\Users\USER\slh-bot-clean\runtime_test.py","AA57D71E329485FD165B755214AA01013C34DDED9B2C7B6138F61F9E926A80F2"
"C:\Users\USER\slh-bot-clean\safe_progress.py","1D3F81EC5946F1A05568E8F48A762F83048A5F807F9EF4D0E1C3574D19D32F15"
"C:\Users\USER\slh-bot-clean\sandbox_handler.py","E9DC5E86F1FE2A679F7CA946C5D263FDD026472FFBE4598F75DBD0EA3B4FDFBB"
"C:\Users\USER\slh-bot-clean\SAVE_DB_USAGE.txt","4E7ED456F7992F476BE9E377C1979A422DB2B54D7C3D1258B3985A8F91C94E9E"
"C:\Users\USER\slh-bot-clean\scripts\slh_integrity_check.py","759867922F9BA194F189853D324BEDC79E23C1C3C7828899A5964332E7CB3452"
"C:\Users\USER\slh-bot-clean\security\permissions.py","061A8C79D41C541ECB56630E476DA99F5697E98E676100987C4BB2B15A299771"
"C:\Users\USER\slh-bot-clean\security\policies.json","ABEA191389D5E5C924BA64E09FE54E5C7852C75518FCFAB3809BB14C1F2BE328"
"C:\Users\USER\slh-bot-clean\security\roles.json","FC25E88B83DFD3518A3EA903FF00BF5495C8A1EB55894BC633EDF3AE49E72172"
"C:\Users\USER\slh-bot-clean\self_check.py","354C25AEBF196F893968BBA0569610BEAE8DACDDD71C6EC9F99C29844CB3CF52"
"C:\Users\USER\slh-bot-clean\self_model_audit.py","300D66D5220FCA1EEDC8719E6E73F42AE4A953DFF39223F870FBF3D7EA54BAFD"
"C:\Users\USER\slh-bot-clean\self_test.py","6C868F2CD57A43E0F7AD1272919EC97AF391D3446AF53FF18CA0D3067EBB41F5"
"C:\Users\USER\slh-bot-clean\services\task_service.py","DAD5945A25379B10E162F17C7FF933D232B29203AEFA075B3FE2F7DEEDF0C389"
"C:\Users\USER\slh-bot-clean\SESSION_CLOSURE_AUDIT.json","D354A9289EEE761C3691DC92A4C2FA3B5C520A5FC143990D9D6C4A6AF8ED6E94"
"C:\Users\USER\slh-bot-clean\SESSION_CLOSURE_MANIFEST.md","D289DA3A3006FBFD049F174EA8AEF0984305C359FA80ABEF2763A309DEDF2A32"
"C:\Users\USER\slh-bot-clean\show_dashboard.py","1A08FA5A0BC148C090A666BF0A8B675BB09A718F7CDE61C0E673B653DE09F234"
"C:\Users\USER\slh-bot-clean\show_journal.py","1FEC76DC1A356060BE40ABF80738CD7BF6B56CB8D491A1A03B8DD714F331EE20"
"C:\Users\USER\slh-bot-clean\slh.py","06CA551AFFD5AB3A4D4619DDE6A81F266E18F247EFA43D6F4E11FD50E27596D0"
"C:\Users\USER\slh-bot-clean\SLH_ADAPTER_BACKUP_20260804_182035\econ_handler.py","39257FC211065B90C697FBBF0CE5C6E7027D7BEAAB4724D4F3AC4BD9BD844ED6"
"C:\Users\USER\slh-bot-clean\SLH_ADAPTER_BACKUP_20260804_182035\leaderboard_handler.py","4422C6E58C90F7720334B58C8AA11E7C413E6A75AF23CC68C08CB684BFD4806F"
"C:\Users\USER\slh-bot-clean\SLH_ADAPTER_BACKUP_20260804_182035\payment_handler.py","7848790B54D6F02F3170E2198589B814DACA4649D1D0F8E8BC069F59EF3532BB"
"C:\Users\USER\slh-bot-clean\SLH_AGENT_HANDOFF.md","4B706B72B305DA8E1632A9C4A20109537DDE08685F00E1B6816B18C96929A50B"
"C:\Users\USER\slh-bot-clean\slh_all_in_one.sh","1E8C4BA17FCEEF1FF7DBA57079450040E3192FB0DF1004505230976385B43A65"
"C:\Users\USER\slh-bot-clean\SLH_ASK_FIX_BACKUP_20260804_182922\advanced_ask_handler.py","7E6B00DED4797C4DFBB1D75BE0334C3025CE8D29EC5EE6A0034E32D0B7FBA5A8"
"C:\Users\USER\slh-bot-clean\SLH_ASK_FIX_BACKUP_20260804_182922\llm_handler.py","ADA76367E7FA1DDB32494C2D07020E21405CE8B1F186333EED7130C62907FB76"
"C:\Users\USER\slh-bot-clean\slh_audit.py","0DBD93A6A6330A9DB251FF2FA428DAC1427151FF5A466B08213F0B81EBCA280F"
"C:\Users\USER\slh-bot-clean\SLH_AUDIT_20260813_201938.txt","BF8E5343EE5EB8CDB7EC9B303A1DA3AAC970A4333895D8B4ACF9FBE5D23180A4"
"C:\Users\USER\slh-bot-clean\slh_audit_report.json","42235429A835C6BACEB792A2EE25E89E71D28421EC3CC3FE2CE5566D25134B5F"
"C:\Users\USER\slh-bot-clean\slh_auto_audit.ps1","4E3006CE45D64E1D4F6C328E40BAF3985B08BF6B71B7DDDF6AD61FB6A4254EE1"
"C:\Users\USER\slh-bot-clean\slh_autopilot.py","9F815E5D5302A90D99E7196E96216EFA53D1EA0ADE512701917D2FFEA5B539FA"
"C:\Users\USER\slh-bot-clean\SLH_BOT_ADAPTER.py","B93101B05D0E223FB7D625377EE7B02B4DAD12DFF52FD79AA8F9C91CDA7CDE62"
"C:\Users\USER\slh-bot-clean\slh_broadcast_ready_check.sh","38E5A425261A2D44EBBE164B4F9310F4A015666D08282E314C2461AA8DAB9FED"
"C:\Users\USER\slh-bot-clean\slh_close_day.sh","49647973248F6FD454D73F70F595AA1D71531D26ABA4B5F6961B73CD16CD54E0"
"C:\Users\USER\slh-bot-clean\slh_command_map.sh","2E6CE9F9FE3D414E7F696F9EF42AE04DD6B668089B958DA2BD684FA78D03E5D7"
"C:\Users\USER\slh-bot-clean\SLH_COMMAND_MAP.txt","F1AC839DC1CA90097B2B99FB5137AB8F931369EBCF971394E8285462FCC16535"
"C:\Users\USER\slh-bot-clean\slh_consolidate.py","6C22C0F7493A0E9859018C70492E95C0F564929DE1460DCB0BEFC089C01DD046"
"C:\Users\USER\slh-bot-clean\slh_control.ps1","A985D015B54817C5A6880D54A1C82129F42B04EBC6E5E9B0BEEBA72C70D79318"
